"","Gender","Age","Ethnicity","Race","SubID"
"1","M",34,"NHL","W","18d3da3"
"2","F",28,"NHL","W","9e5f933"
"3","F",28,"NHL","A","173d9d9"
"4","M",33,"NHL","W","1c2f97a"
"5","F",34,"NHL","W","1e2bc3d"
"6","F",23,"NHL","W","1bead2c"
"7","F",23,"NHL","W","1dc293a"
