"","Gender","Age","Ethnicity","Race","SubID"
"1","M",27,"NHL","W","adfa595"
"2","F",34,"NHL","W","16008a6"
"3","M",24,"NHL","W","1ce8744"
"4","M",24,"NHL","W","1f94c85"
"5","M",22,"HL","W","10c9941"
"6","F",21,"NA","W","15fd473"
"7","M",33,"NHL","W","1b4a3af"
"8","M",18,"NHL","W","1883668"
"9","F",19,"NHL","A","144aa92"
"10","F",18,"HL","NA","19fef88"
