"","keys","accuracy","rt","Fimg","Simg","feature_index","subID","trialNum","run"
"754",0,1,790,2,1,1,"14abaf1",74,1
"764",1,1,428,2,2,1,"14abaf1",75,1
"774",0,1,165,6,1,1,"14abaf1",76,1
"784",0,1,225,4,1,1,"14abaf1",77,1
"218",0,0,538,5,5,2,"13c7ad0",1,1
"318",1,1,61,6,6,2,"13c7ad0",2,1
"418",0,1,39,1,5,2,"13c7ad0",3,1
"518",0,1,106,1,2,2,"13c7ad0",4,1
"618",0,1,5,1,3,2,"13c7ad0",5,1
"717",1,1,540,4,4,2,"13c7ad0",6,1
"85",1,1,414,2,2,2,"13c7ad0",7,1
"95",1,1,477,1,1,2,"13c7ad0",8,1
"105",0,1,465,6,1,2,"13c7ad0",9,1
"115",1,1,659,3,3,2,"13c7ad0",10,1
"125",0,1,54,4,1,2,"13c7ad0",11,1
"135",1,1,201,6,6,2,"13c7ad0",12,1
"145",0,1,359,1,6,2,"13c7ad0",13,1
"155",1,1,1214,4,4,2,"13c7ad0",14,1
"165",1,1,129,5,5,2,"13c7ad0",15,1
"175",1,0,342,1,2,2,"13c7ad0",16,1
"185",1,1,55,1,1,2,"13c7ad0",17,1
"195",1,1,216,3,3,2,"13c7ad0",18,1
"205",1,1,139,2,2,2,"13c7ad0",19,1
"219",1,0,33,3,1,2,"13c7ad0",20,1
"225",0,1,32,1,5,2,"13c7ad0",21,1
"235",0,1,221,4,1,2,"13c7ad0",22,1
"245",0,1,36,6,1,2,"13c7ad0",23,1
"255",1,1,101,6,6,2,"13c7ad0",24,1
"265",0,1,316,5,1,2,"13c7ad0",25,1
"275",0,1,83,1,3,2,"13c7ad0",26,1
"285",1,1,274,3,3,2,"13c7ad0",27,1
"295",1,0,136,2,1,2,"13c7ad0",28,1
"305",1,1,256,2,2,2,"13c7ad0",29,1
"319",0,1,75,4,1,2,"13c7ad0",30,1
"325",1,1,519,5,5,2,"13c7ad0",31,1
"335",1,1,174,4,4,2,"13c7ad0",32,1
"345",1,1,297,1,1,2,"13c7ad0",33,1
"355",0,1,59,4,1,2,"13c7ad0",34,1
"365",1,0,248,2,1,2,"13c7ad0",35,1
"375",0,1,84,6,1,2,"13c7ad0",36,1
"385",1,1,448,6,6,2,"13c7ad0",37,1
"395",0,1,92,3,1,2,"13c7ad0",38,1
"405",1,1,228,1,1,2,"13c7ad0",39,1
"419",1,1,420,4,4,2,"13c7ad0",40,1
"425",1,1,704,3,3,2,"13c7ad0",41,1
"435",0,1,150,5,1,2,"13c7ad0",42,1
"445",1,1,68,2,2,2,"13c7ad0",43,1
"455",1,1,59,5,5,2,"13c7ad0",44,1
"465",1,1,38,2,2,2,"13c7ad0",45,1
"475",1,1,65,5,5,2,"13c7ad0",46,1
"485",1,1,373,3,3,2,"13c7ad0",47,1
"495",1,1,1034,4,4,2,"13c7ad0",48,1
"505",0,1,1562,1,4,2,"13c7ad0",49,1
"519",0,1,441,1,2,2,"13c7ad0",50,1
"525",0,1,267,3,1,2,"13c7ad0",51,1
"535",1,1,224,1,1,2,"13c7ad0",52,1
"545",0,1,302,1,5,2,"13c7ad0",53,1
"555",0,1,45,6,1,2,"13c7ad0",54,1
"565",1,1,199,6,6,2,"13c7ad0",55,1
"575",0,1,404,1,5,2,"13c7ad0",56,1
"585",0,1,913,6,1,2,"13c7ad0",57,1
"595",0,1,826,1,4,2,"13c7ad0",58,1
"605",1,1,268,1,1,2,"13c7ad0",59,1
"619",0,1,14,1,3,2,"13c7ad0",60,1
"625",1,1,20,2,2,2,"13c7ad0",61,1
"635",1,1,446,3,3,2,"13c7ad0",62,1
