"","X","post_surve","prolificID","SubID","confirm_code","basic_id","d_p","feature"
"23",23,"Thetestseemeddesignedtomakeyoueyestired,butitwasallaboutwatchingforthedifferencesinthesmallertopformation.","5ba43b292d28760001a389f3","1a389f3","H4ZdAuKA.txt","1a389f3",2.79576905265008,4
"24",24,"1","5ba7af8e3c7a05000198e48e","198e48e","h7bjRnCo.txt","198e48e",3.46890182056402,2
"25",25,"thetopwassmallerthantheotherones","5b9c8730cc5dd000016637d9","16637d9","i27BhiYa.txt","16637d9",3.9342459556535,4
"26",26,"thesizeofthebottomrightobject","5aea911a854c900001867049","1867049","IeTqj9uM.txt","1867049",3.61437897750794,3
"27",27,"inoticedthetinysquareonthebottomleftchangedinsize","5ba9ea24ba2b540001cefadc","1cefadc","IgCfNSW7.txt","1cd6f2e",5.13596274788912,2
"28",28,"Thesmallshapeonthebottomleft","5b735f16495f160001de7a7b","1de7a7b","IUTI72ns.txt","1de7a7b",4.03576252363262,1
"29",29,"thesmalltrianglebottomleftarea","5b09b968641b1200010ea86e","10ea86e","lWbEdGAs.txt","10ea86e",4.08800921872504,1
"30",30,"thereisthelargeobject,thenthreesmallerobjects.ThebottomrightsmallobjectwastheonlythingIobservedtochange.Itwascomposedoftwoparts,eachofwhichwouldchangesizes.","5b83093a3c137500019982b6","19982b6","lZEnXJB1.txt","19982b6",2.71148443862266,3
"31",31,"Therewasasmallspotinthemiddlethatwouldgetbiggerorsmaller.","5596fc41fdf99b4a8bd2d4eb","bd2d4eb","mAacrpth.txt","bd2d4eb",3.60481761149153,1
"32",32,"Thelowerpotionofthebottomrightstructurevariedinwidth","57b37da1a18afd00013e0298","13e0298","MMGYTTYN.txt","13e0298",4.08800921872504,3
"33",33,"bottomleftdarkgreysection.Thetriangularpartchangedsize","566f7754b937e400122ce30a","22ce30a","mngb1VD5.txt","22ce30a",3.88625635455642,2
"34",34,"thefirstone,wasthelargeendleftpolygon.last2itwasthesmallpolygonthatwasextrudingfromthelargerleftpolygon","5697e0217183b8000d0fc35c","d0fc35c","no53OB67.txt","d0fc35c",1.33125324509406,2
"35",35,"Thebottomleftoftherockformationistheonlythingthateverchanged","5b440a5430bbfd00010608f0","10608f0","NupgVBIh.txt","10608f0",1.56453380680666,1
"36",36,"itwasthelowerrightcornershapethatwasdiffererent","5bc13b08f7ea0800019f91cd","19f91cd","O5THJx3d.txt","19f91cd",2.46692911518549,3
"37",37,"Thebottomrightsquarewasgettingbiggerandsmaller.","5b9ff0220268410001cd6f2e","1cd6f2e","o7ysX0q6.txt","1cd6f2e",5.13596274788912,2
"38",38,"Therewasasmallshadow/protrusiononthesideoftherock.Onewasslightlylargerthantheother.","5bbeb9e16322c500015ae44c","15ae44c","oEugCEAo.txt","15ae44c",4.63538252742346,2
"39",39,"thenoduleonthebottomleftcorner","5aeb9b8375deca0001624e57","1624e57","pICPCFuf.txt","1624e57",4.34148345451054,1
"40",40,"Asmalltriangleonthelowerrightportionofthegreyportiononthetopleft.","5b7ad9814e573a0001e1989b","1e1989b","PNVNJOoE.txt","1e1989b",3.28970725390294,4
"41",41,"Thetwobottom-leftpolygonswereslightylargerorsmaller.","5b2fef03530770000105a8b2","105a8b2","pv05gag7.txt","1cd6f2e",5.13596274788912,2
"42",42,"thetrianglewasmostlydifferent","5b1b75312767e20001e506ec","1e506ec","q2W3D04U.txt","1e506ec",2.7958432162737,4
"43",43,"Thewidthofthebottomrightshape","5b735f16495f160001de7a7b","1de7a7b","QCqKt70P.txt","1de7a7b",4.03576252363262,1
"44",44,"Whatinoticedthatwasmostoftendifferentwastheshadingofthegraytriangularareainthetopleft.","5763c7d096fd3c0006385bb4","6385bb4","QVVFn5Nk.txt","1cd6f2e",5.13596274788912,2
"45",45,"Thetoprightareahadalighttrianglethathaddifferentsizes.","5b9dcb3bd2599000011033a7","11033a7","r97bExQB.txt","11033a7",3.91992796908011,1
"46",46,"Thetopleftcorneroftheimagehadasmalltrianglethatchangedsizes","58c5b4e7c8677b00010a7c78","10a7c78","RBgCNS6b.txt","10a7c78",3.77289886113646,4
"47",47,"asmallsectioninthebottomrightcorner(basedontheimage,itcouldbeanysidewouldgetlargerorsmaller","5b9b1de4d2599000010fb247","10fb247","RbKvZ0n1.txt","10fb247",2.46334383589372,3
"48",48,"thefarthestpiecetotherightgotbiggerandsmaller","57e1933ab9fb6f0001dda951","1dda951","Rcx14CRm.txt","1dda951",2.28855290975901,3
"49",49,"Theamountofshadingshownonobjectswouldchange","572bcf0d34b25a000edd2cf1","edd2cf1","reYgeLfB.txt","edd2cf1",3.47876826276739,4
"50",50,"toprock","5b8960b2bca3400001fa772d","1fa772d","rQRlbDj0.txt","1fa772d",2.21923510222348,4
"51",51,"Therewasasmallpieceattachedtoanoffshootofthefrontoftheobjectthatwouldchangeinsizeandshape","56168c897ffc8a000d8120dc","d8120dc","S7NLNizB.txt","d8120dc",3.2210649646241,2
"52",52,"thebottomleftobject'sshape","5aea911a854c900001867049","1867049","SIPE8DKr.txt","1867049",3.61437897750794,3
"53",53,"Thetopgreyfiguredifferedinlighting(sizeofwhitetriangle)","57b37da1a18afd00013e0298","13e0298","uRRgr6Bk.txt","13e0298",4.08800921872504,3
"54",54,"the3rdthingontherocksweredifferentsizes","5bb521b3ed57b100018b66bc","18b66bc","V6WiCKMQ.txt","18b66bc",3.33210612404053,3
"55",55,"Thelowerpiecesstickingoutweredifferent.","5743c964eb8ed0000ff798ac","ff798ac","VIsq85QZ.txt","ff798ac",2.77160826466689,2
"56",56,"Thepiecethatwasdifferentwastheoneontherightoftheblockthatappearedtobethechunkthatwasmoreforwardortowardtheforeground.Inotherwords,therightsideofthewholeblockappearedtohavetwodarkerprotrudingchunks,andtheonethatchangedwastheonethatwasin frontandlower.Theblockchangedmostlyinthewidthofitsfacethatwouldbeparalleltothescreenofthecomputer,wereitphysical.Thisface(mediumgraytone)changedinwidthandalsoanglesofitsedges.Oneofthemostindicativepartsthatkeyedmeintothedifferenceswasthepartthatisthetopofthischunk.It'stheonethatislightestgrayontheychunk,anditappearedtobecutinto,inaway,bythechunkbehind(thechunkbehindappearedtobejuttingintoitfrombehindandchangingtheshapeofthetopplaneofthechunkthatwaschanging).Thisalsomadeitlookliketheintrudingedgeofthebehindchunkwascuttingacornerintothefrontchunk.Usingthattoppartandcomparingtheshape/sizeofthatplanebetweenthethetwoimagesseemedtobethemosthelpful.","5b987a001a42620001094125","1094125","W3IvQjyz.txt","1094125",4.35394378435856,3
"57",57,"Therightorleftparts","5bc0c37d93ca500001adca49","1adca49","WPx3ieJy.txt","1adca49",0.191673159230915,1
"58",58,"Thelittlesecondaryrockonthelowerleftrockonthebigrock.Itchangedinsize.","55ad1d55fdf99b4c8f9941d4","f9941d4","xxg13cCi.txt","f9941d4",4.63538252742346,2
"59",59,"trianglespotwasdifferentsizes","5bb8e9ee7947980001408e1b","1408e1b","ym8wJiOj.txt","1408e1b",2.25650097240449,4
