"","keys","accuracy","rt","Fimg","Simg","feature_index","subID","trialNum","run"
"112",1,1,262,5,5,2,"1d6393b",10,1
"122",1,1,341,3,3,2,"1d6393b",11,1
"132",1,1,273,4,4,2,"1d6393b",12,1
"142",0,1,259,1,3,2,"1d6393b",13,1
"152",1,1,272,5,5,2,"1d6393b",14,1
"162",0,1,377,1,6,2,"1d6393b",15,1
"172",1,1,305,3,3,2,"1d6393b",16,1
"182",1,1,324,6,6,2,"1d6393b",17,1
"192",0,1,294,5,1,2,"1d6393b",18,1
"202",1,1,383,2,2,2,"1d6393b",19,1
"213",1,0,373,2,1,2,"1d6393b",20,1
"222",1,1,257,1,1,2,"1d6393b",21,1
"232",0,1,320,1,4,2,"1d6393b",22,1
"242",0,1,352,1,3,2,"1d6393b",23,1
"252",1,1,327,1,1,2,"1d6393b",24,1
"262",0,1,344,5,1,2,"1d6393b",25,1
"272",0,1,399,6,1,2,"1d6393b",26,1
"282",0,1,304,1,4,2,"1d6393b",27,1
"292",1,1,296,5,5,2,"1d6393b",28,1
"302",1,1,265,4,4,2,"1d6393b",29,1
"313",0,1,328,2,1,2,"1d6393b",30,1
"322",1,1,301,6,6,2,"1d6393b",31,1
"332",1,1,269,3,3,2,"1d6393b",32,1
"342",1,1,326,2,2,2,"1d6393b",33,1
"352",1,1,349,5,5,2,"1d6393b",34,1
"362",0,1,321,2,1,2,"1d6393b",35,1
"372",1,1,374,1,1,2,"1d6393b",36,1
"382",0,1,343,4,1,2,"1d6393b",37,1
"392",0,1,325,1,5,2,"1d6393b",38,1
"402",0,1,324,1,3,2,"1d6393b",39,1
"413",1,1,301,4,4,2,"1d6393b",40,1
"422",0,1,323,1,6,2,"1d6393b",41,1
"432",1,1,321,6,6,2,"1d6393b",42,1
"442",1,1,283,3,3,2,"1d6393b",43,1
"452",1,1,304,2,2,2,"1d6393b",44,1
"462",1,1,400,3,3,2,"1d6393b",45,1
"472",1,1,341,6,6,2,"1d6393b",46,1
"482",0,1,518,4,1,2,"1d6393b",47,1
"492",1,1,693,4,4,2,"1d6393b",48,1
"502",1,1,302,5,5,2,"1d6393b",49,1
"513",0,1,226,2,1,2,"1d6393b",50,1
"522",0,1,681,1,6,2,"1d6393b",51,1
"532",1,1,313,2,2,2,"1d6393b",52,1
"542",1,1,314,1,1,2,"1d6393b",53,1
"552",0,1,290,1,3,2,"1d6393b",54,1
"562",0,1,283,1,5,2,"1d6393b",55,1
"572",1,1,312,6,6,2,"1d6393b",56,1
"582",1,1,256,4,4,2,"1d6393b",57,1
"592",0,1,372,1,5,2,"1d6393b",58,1
"602",1,1,319,3,3,2,"1d6393b",59,1
"613",0,1,275,1,6,2,"1d6393b",60,1
"622",1,1,330,5,5,2,"1d6393b",61,1
"632",1,1,256,1,1,2,"1d6393b",62,1
"642",1,1,289,2,2,2,"1d6393b",63,1
"652",0,1,311,3,1,2,"1d6393b",64,1
"662",0,1,369,2,1,2,"1d6393b",65,1
"672",0,1,294,1,4,2,"1d6393b",66,1
"682",0,1,325,4,1,2,"1d6393b",67,1
"692",1,1,388,1,1,2,"1d6393b",68,1
"702",1,1,324,2,2,2,"1d6393b",69,1
"712",1,1,280,5,5,2,"1d6393b",70,1
"722",1,1,335,3,3,2,"1d6393b",71,1
"732",1,1,275,6,6,2,"1d6393b",72,1
"742",0,1,394,2,1,2,"1d6393b",73,1
"752",0,1,296,1,5,2,"1d6393b",74,1
"762",0,1,367,1,6,2,"1d6393b",75,1
"772",1,1,429,4,4,2,"1d6393b",76,1
"782",0,1,342,3,1,2,"1d6393b",77,1
"214",1,1,369,2,2,3,"1f75812",1,1
"314",0,1,365,1,6,3,"1f75812",2,1
"414",1,1,251,1,1,3,"1f75812",3,1
"514",0,1,232,4,1,3,"1f75812",4,1
"614",1,1,256,4,4,3,"1f75812",5,1
"713",1,1,163,5,5,3,"1f75812",6,1
"83",0,1,344,1,2,3,"1f75812",7,1
"93",0,1,233,1,3,3,"1f75812",8,1
"103",0,1,250,1,5,3,"1f75812",9,1
"113",1,1,494,6,6,3,"1f75812",10,1
"123",1,1,261,3,3,3,"1f75812",11,1
"133",0,1,234,1,5,3,"1f75812",12,1
"143",1,1,253,2,2,3,"1f75812",13,1
"153",0,1,233,6,1,3,"1f75812",14,1
"163",0,1,244,2,1,3,"1f75812",15,1
"173",1,1,350,3,3,3,"1f75812",16,1
"183",1,1,220,6,6,3,"1f75812",17,1
"193",0,1,202,3,1,3,"1f75812",18,1
"203",1,1,232,5,5,3,"1f75812",19,1
"215",1,1,232,1,1,3,"1f75812",20,1
"223",1,1,385,4,4,3,"1f75812",21,1
"233",0,1,217,4,1,3,"1f75812",22,1
"243",0,1,252,1,6,3,"1f75812",23,1
"253",0,1,264,1,2,3,"1f75812",24,1
"263",0,1,225,1,3,3,"1f75812",25,1
"273",0,1,482,5,1,3,"1f75812",26,1
"283",1,1,244,1,1,3,"1f75812",27,1
