"","keys","accuracy","rt","Fimg","Simg","feature_index","subID","trialNum","run"
"2",1,0,942,1,3,1,"1f40cfc",1,1
"3",1,0,303,1,4,1,"1f40cfc",2,1
"4",1,1,454,3,3,1,"1f40cfc",3,1
"5",1,1,536,5,5,1,"1f40cfc",4,1
"6",1,1,472,4,4,1,"1f40cfc",5,1
"7",1,1,334,2,2,1,"1f40cfc",6,1
"8",1,1,1368,1,1,1,"1f40cfc",7,1
"9",1,1,596,6,6,1,"1f40cfc",8,1
"10",0,1,222,6,1,1,"1f40cfc",9,1
"11",0,1,324,1,5,1,"1f40cfc",10,1
"12",0,1,214,1,2,1,"1f40cfc",11,1
"13",0,1,1070,1,5,1,"1f40cfc",12,1
"14",1,1,117,1,1,1,"1f40cfc",13,1
"15",1,1,254,2,2,1,"1f40cfc",14,1
"16",1,1,144,6,6,1,"1f40cfc",15,1
"17",1,1,388,4,4,1,"1f40cfc",16,1
"18",1,1,1682,5,5,1,"1f40cfc",17,1
"19",1,0,1025,3,1,1,"1f40cfc",18,1
"20",0,1,1117,6,1,1,"1f40cfc",19,1
"21",1,0,330,2,1,1,"1f40cfc",20,1
"22",1,1,143,3,3,1,"1f40cfc",21,1
"23",-1,-1,0,4,1,1,"1f40cfc",22,1
"24",1,1,228,2,2,1,"1f40cfc",23,1
"25",1,1,1382,4,4,1,"1f40cfc",24,1
"26",0,1,196,1,5,1,"1f40cfc",25,1
"27",1,1,775,5,5,1,"1f40cfc",26,1
"28",1,1,1627,6,6,1,"1f40cfc",27,1
"29",0,1,1443,1,6,1,"1f40cfc",28,1
"30",0,1,135,1,2,1,"1f40cfc",29,1
"31",1,0,1976,4,1,1,"1f40cfc",30,1
"32",1,1,248,1,1,1,"1f40cfc",31,1
"33",0,1,993,3,1,1,"1f40cfc",32,1
"34",1,1,1065,3,3,1,"1f40cfc",33,1
"35",0,1,1489,4,1,1,"1f40cfc",34,1
"36",-1,-1,0,5,5,1,"1f40cfc",35,1
"37",-1,-1,0,6,1,1,"1f40cfc",36,1
"38",-1,-1,0,1,2,1,"1f40cfc",37,1
"39",0,1,317,1,5,1,"1f40cfc",38,1
"40",1,1,1269,3,3,1,"1f40cfc",39,1
"41",0,1,1005,1,3,1,"1f40cfc",40,1
"42",1,1,297,2,2,1,"1f40cfc",41,1
"43",1,1,118,6,6,1,"1f40cfc",42,1
"44",1,1,694,4,4,1,"1f40cfc",43,1
"45",1,1,79,1,1,1,"1f40cfc",44,1
"46",0,1,458,1,6,1,"1f40cfc",45,1
"47",1,1,1234,3,3,1,"1f40cfc",46,1
"48",0,1,1343,1,4,1,"1f40cfc",47,1
"49",1,1,240,6,6,1,"1f40cfc",48,1
"50",1,1,1286,1,1,1,"1f40cfc",49,1
"51",-1,-1,0,4,4,1,"1f40cfc",50,1
"52",0,1,872,2,1,1,"1f40cfc",51,1
"53",1,1,78,2,2,1,"1f40cfc",52,1
"54",1,1,256,5,5,1,"1f40cfc",53,1
"55",0,1,982,3,1,1,"1f40cfc",54,1
"56",0,1,4,1,5,1,"1f40cfc",55,1
"57",0,1,854,1,5,1,"1f40cfc",56,1
"58",1,1,121,3,3,1,"1f40cfc",57,1
"59",0,1,657,1,6,1,"1f40cfc",58,1
"60",0,1,342,1,3,1,"1f40cfc",59,1
"61",1,1,264,2,2,1,"1f40cfc",60,1
"62",1,1,204,4,4,1,"1f40cfc",61,1
"63",0,1,916,2,1,1,"1f40cfc",62,1
"64",1,1,372,5,5,1,"1f40cfc",63,1
"65",1,1,262,6,6,1,"1f40cfc",64,1
"66",1,1,510,1,1,1,"1f40cfc",65,1
"67",0,1,244,1,4,1,"1f40cfc",66,1
"68",1,1,393,2,2,1,"1f40cfc",67,1
"69",0,1,710,2,1,1,"1f40cfc",68,1
"70",1,1,442,1,1,1,"1f40cfc",69,1
"71",1,1,209,5,5,1,"1f40cfc",70,1
"72",1,1,228,6,6,1,"1f40cfc",71,1
"73",0,1,667,1,5,1,"1f40cfc",72,1
"74",1,1,205,4,4,1,"1f40cfc",73,1
"75",0,1,230,4,1,1,"1f40cfc",74,1
"76",1,1,833,3,3,1,"1f40cfc",75,1
"77",0,1,596,6,1,1,"1f40cfc",76,1
"78",0,1,81,3,1,1,"1f40cfc",77,1
"210",1,1,1564,3,3,2,"11a8b63",1,1
"310",1,1,381,1,1,2,"11a8b63",2,1
"410",0,1,441,1,3,2,"11a8b63",3,1
"510",1,0,345,1,4,2,"11a8b63",4,1
"610",0,1,357,1,6,2,"11a8b63",5,1
"79",0,1,437,1,2,2,"11a8b63",6,1
"81",1,1,561,4,4,2,"11a8b63",7,1
"91",0,0,938,2,2,2,"11a8b63",8,1
"101",0,0,504,5,5,2,"11a8b63",9,1
"111",1,1,991,6,6,2,"11a8b63",10,1
"121",-1,-1,0,5,1,2,"11a8b63",11,1
"131",0,1,647,5,1,2,"11a8b63",12,1
"141",0,1,728,4,1,2,"11a8b63",13,1
"151",0,1,621,1,3,2,"11a8b63",14,1
"161",0,0,652,4,4,2,"11a8b63",15,1
"171",1,1,422,5,5,2,"11a8b63",16,1
"181",-1,-1,0,3,3,2,"11a8b63",17,1
"191",1,1,558,1,1,2,"11a8b63",18,1
"201",0,1,511,2,1,2,"11a8b63",19,1
"211",0,1,499,6,1,2,"11a8b63",20,1
"221",1,1,79,6,6,2,"11a8b63",21,1
"231",0,0,375,2,2,2,"11a8b63",22,1
"241",-1,-1,0,5,5,2,"11a8b63",23,1
"251",1,1,427,1,1,2,"11a8b63",24,1
"261",0,0,488,2,2,2,"11a8b63",25,1
"271",1,1,471,3,3,2,"11a8b63",26,1
"281",1,0,353,1,6,2,"11a8b63",27,1
"291",0,1,453,3,1,2,"11a8b63",28,1
"301",0,0,598,6,6,2,"11a8b63",29,1
"311",0,0,542,4,4,2,"11a8b63",30,1
"321",0,1,756,5,1,2,"11a8b63",31,1
"331",0,1,611,1,2,2,"11a8b63",32,1
"341",-1,-1,0,1,4,2,"11a8b63",33,1
"351",-1,-1,0,5,5,2,"11a8b63",34,1
"361",-1,-1,0,1,5,2,"11a8b63",35,1
"371",-1,-1,0,1,3,2,"11a8b63",36,1
"381",-1,-1,0,4,1,2,"11a8b63",37,1
"391",0,0,540,1,1,2,"11a8b63",38,1
"401",1,0,371,2,1,2,"11a8b63",39,1
"411",1,0,1395,1,6,2,"11a8b63",40,1
"421",0,0,1162,2,2,2,"11a8b63",41,1
"431",1,1,455,4,4,2,"11a8b63",42,1
"441",0,0,323,6,6,2,"11a8b63",43,1
"451",1,1,1073,3,3,2,"11a8b63",44,1
"461",1,1,862,1,1,2,"11a8b63",45,1
"471",1,0,63,1,6,2,"11a8b63",46,1
"481",0,0,333,3,3,2,"11a8b63",47,1
"491",1,1,541,2,2,2,"11a8b63",48,1
"501",1,1,402,6,6,2,"11a8b63",49,1
"511",1,0,469,4,1,2,"11a8b63",50,1
"521",1,1,840,4,4,2,"11a8b63",51,1
"531",1,1,1361,5,5,2,"11a8b63",52,1
"541",1,0,680,5,1,2,"11a8b63",53,1
"551",1,0,880,2,1,2,"11a8b63",54,1
"561",1,0,651,1,3,2,"11a8b63",55,1
"571",0,0,365,3,3,2,"11a8b63",56,1
"581",1,0,462,1,3,2,"11a8b63",57,1
"591",0,1,492,1,5,2,"11a8b63",58,1
"601",1,1,1215,5,5,2,"11a8b63",59,1
"611",1,1,565,4,4,2,"11a8b63",60,1
"621",1,0,1150,2,1,2,"11a8b63",61,1
"631",1,1,424,1,1,2,"11a8b63",62,1
"641",1,0,433,4,1,2,"11a8b63",63,1
"651",1,1,927,6,6,2,"11a8b63",64,1
"661",1,0,348,1,6,2,"11a8b63",65,1
"671",1,1,364,2,2,2,"11a8b63",66,1
"681",-1,-1,0,4,4,2,"11a8b63",67,1
"691",-1,-1,0,1,4,2,"11a8b63",68,1
"701",-1,-1,0,1,3,2,"11a8b63",69,1
"711",1,0,1081,1,6,2,"11a8b63",70,1
"721",0,0,1028,2,2,2,"11a8b63",71,1
"731",1,1,631,5,5,2,"11a8b63",72,1
"741",1,1,1382,1,1,2,"11a8b63",73,1
"751",1,1,452,3,3,2,"11a8b63",74,1
"761",-1,-1,0,6,6,2,"11a8b63",75,1
"771",-1,-1,0,5,1,2,"11a8b63",76,1
"781",1,0,380,2,1,2,"11a8b63",77,1
"212",1,1,674,1,1,2,"1539109",1,1
"312",0,1,428,4,1,2,"1539109",2,1
"412",1,1,299,4,4,2,"1539109",3,1
"512",0,0,286,5,5,2,"1539109",4,1
"612",1,1,417,6,6,2,"1539109",5,1
"710",1,0,389,1,2,2,"1539109",6,1
"82",0,1,301,6,1,2,"1539109",7,1
"92",0,1,314,1,3,2,"1539109",8,1
"102",0,1,529,5,1,2,"1539109",9,1
"112",0,0,276,3,3,2,"1539109",10,1
"122",1,1,283,2,2,2,"1539109",11,1
"132",0,0,433,1,1,2,"1539109",12,1
"142",0,1,309,1,5,2,"1539109",13,1
"152",0,1,359,1,6,2,"1539109",14,1
"162",0,1,310,1,3,2,"1539109",15,1
"172",1,1,65,6,6,2,"1539109",16,1
"182",0,0,299,3,3,2,"1539109",17,1
"192",1,0,320,2,1,2,"1539109",18,1
"202",1,1,453,2,2,2,"1539109",19,1
"213",0,1,282,1,4,2,"1539109",20,1
"222",1,1,342,4,4,2,"1539109",21,1
"232",1,1,338,5,5,2,"1539109",22,1
"242",0,1,281,6,1,2,"1539109",23,1
"252",1,1,333,1,1,2,"1539109",24,1
"262",1,0,288,3,1,2,"1539109",25,1
"272",0,0,249,5,5,2,"1539109",26,1
"282",1,1,482,3,3,2,"1539109",27,1
"292",0,1,302,4,1,2,"1539109",28,1
"302",1,1,261,6,6,2,"1539109",29,1
"313",0,1,360,5,1,2,"1539109",30,1
"322",1,1,332,4,4,2,"1539109",31,1
"332",1,1,462,2,2,2,"1539109",32,1
"342",1,0,300,1,2,2,"1539109",33,1
"352",1,1,440,6,6,2,"1539109",34,1
"362",1,1,295,1,1,2,"1539109",35,1
"372",1,1,271,3,3,2,"1539109",36,1
"382",1,1,277,5,5,2,"1539109",37,1
"392",1,1,384,4,4,2,"1539109",38,1
"402",1,0,271,2,1,2,"1539109",39,1
"413",1,1,296,2,2,2,"1539109",40,1
"422",0,1,224,1,6,2,"1539109",41,1
"432",0,1,172,5,1,2,"1539109",42,1
"442",0,1,288,1,3,2,"1539109",43,1
"452",0,1,305,1,4,2,"1539109",44,1
"462",0,1,263,1,4,2,"1539109",45,1
"472",1,1,275,3,3,2,"1539109",46,1
"482",1,1,191,6,6,2,"1539109",47,1
"492",0,1,309,6,1,2,"1539109",48,1
"502",0,1,327,1,5,2,"1539109",49,1
"513",0,1,258,1,3,2,"1539109",50,1
"522",1,1,342,5,5,2,"1539109",51,1
"532",1,1,255,2,2,2,"1539109",52,1
"542",1,1,422,1,1,2,"1539109",53,1
"552",1,1,305,4,4,2,"1539109",54,1
"562",1,0,269,1,2,2,"1539109",55,1
"572",1,1,236,5,5,2,"1539109",56,1
"582",1,1,289,6,6,2,"1539109",57,1
"592",1,1,263,1,1,2,"1539109",58,1
"602",1,0,235,2,1,2,"1539109",59,1
"613",0,1,472,6,1,2,"1539109",60,1
"622",0,1,337,1,5,2,"1539109",61,1
"632",0,1,293,1,3,2,"1539109",62,1
"642",0,1,273,1,4,2,"1539109",63,1
"652",0,0,275,4,4,2,"1539109",64,1
"662",1,1,254,2,2,2,"1539109",65,1
"672",1,1,305,3,3,2,"1539109",66,1
"682",0,1,349,6,1,2,"1539109",67,1
"692",1,1,483,2,2,2,"1539109",68,1
"702",0,1,293,1,4,2,"1539109",69,1
"712",0,1,345,1,5,2,"1539109",70,1
"722",0,0,430,4,4,2,"1539109",71,1
"732",1,0,440,2,1,2,"1539109",72,1
"742",0,1,271,3,1,2,"1539109",73,1
