"","keys","accuracy","rt","Fimg","Simg","feature_index","subID","trialNum","run"
"214",0,1,1448,1,6,2,"1273cfc",1,1
"314",1,1,321,5,5,2,"1273cfc",2,1
"414",1,1,304,1,1,2,"1273cfc",3,1
"514",1,1,510,3,3,2,"1273cfc",4,1
"614",1,0,386,5,1,2,"1273cfc",5,1
"713",1,0,508,1,3,2,"1273cfc",6,1
"83",1,1,524,4,4,2,"1273cfc",7,1
"93",-1,-1,0,6,6,2,"1273cfc",8,1
"103",-1,-1,0,2,1,2,"1273cfc",9,1
"113",0,0,367,2,2,2,"1273cfc",10,1
"123",1,0,427,1,4,2,"1273cfc",11,1
"133",1,0,352,1,2,2,"1273cfc",12,1
"143",1,1,336,2,2,2,"1273cfc",13,1
"153",0,1,633,1,6,2,"1273cfc",14,1
"163",1,1,307,3,3,2,"1273cfc",15,1
"173",1,1,289,5,5,2,"1273cfc",16,1
"183",1,1,414,6,6,2,"1273cfc",17,1
"193",0,0,575,4,4,2,"1273cfc",18,1
"203",0,1,658,5,1,2,"1273cfc",19,1
"215",1,1,257,1,1,2,"1273cfc",20,1
"223",1,0,754,1,3,2,"1273cfc",21,1
"233",0,1,476,4,1,2,"1273cfc",22,1
"243",1,1,351,3,3,2,"1273cfc",23,1
"253",1,1,554,2,2,2,"1273cfc",24,1
"263",1,1,322,4,4,2,"1273cfc",25,1
"273",0,1,400,1,4,2,"1273cfc",26,1
"283",1,0,178,1,2,2,"1273cfc",27,1
"293",1,1,294,5,5,2,"1273cfc",28,1
"303",1,1,336,6,6,2,"1273cfc",29,1
"315",0,1,398,1,6,2,"1273cfc",30,1
"323",0,1,493,3,1,2,"1273cfc",31,1
"333",0,1,368,5,1,2,"1273cfc",32,1
"343",1,1,492,1,1,2,"1273cfc",33,1
"353",1,1,979,6,6,2,"1273cfc",34,1
"363",1,0,1164,2,1,2,"1273cfc",35,1
"373",1,1,1072,3,3,2,"1273cfc",36,1
"383",0,1,1323,1,5,2,"1273cfc",37,1
"393",1,1,314,5,5,2,"1273cfc",38,1
"403",0,1,462,3,1,2,"1273cfc",39,1
"415",1,1,543,2,2,2,"1273cfc",40,1
"423",0,1,836,1,4,2,"1273cfc",41,1
"433",1,1,729,4,4,2,"1273cfc",42,1
"443",1,1,573,1,1,2,"1273cfc",43,1
"453",0,1,444,6,1,2,"1273cfc",44,1
"463",1,0,320,1,2,2,"1273cfc",45,1
"473",0,1,790,4,1,2,"1273cfc",46,1
"483",1,1,1429,4,4,2,"1273cfc",47,1
"493",0,1,1072,6,1,2,"1273cfc",48,1
"503",1,1,368,1,1,2,"1273cfc",49,1
"515",1,1,425,2,2,2,"1273cfc",50,1
"523",1,1,149,3,3,2,"1273cfc",51,1
"533",1,1,511,5,5,2,"1273cfc",52,1
"543",0,1,1093,3,1,2,"1273cfc",53,1
"553",1,1,370,6,6,2,"1273cfc",54,1
"563",0,1,572,1,5,2,"1273cfc",55,1
"573",1,1,513,1,1,2,"1273cfc",56,1
"583",0,1,602,1,5,2,"1273cfc",57,1
"593",1,1,507,6,6,2,"1273cfc",58,1
"603",0,1,570,3,1,2,"1273cfc",59,1
"615",1,0,335,1,2,2,"1273cfc",60,1
"623",0,1,1117,1,6,2,"1273cfc",61,1
"633",0,0,378,3,3,2,"1273cfc",62,1
"643",1,1,510,5,5,2,"1273cfc",63,1
"653",1,1,569,2,2,2,"1273cfc",64,1
"663",0,1,1682,1,4,2,"1273cfc",65,1
"673",1,1,837,4,4,2,"1273cfc",66,1
"683",0,0,789,4,4,2,"1273cfc",67,1
"693",0,1,555,1,2,2,"1273cfc",68,1
"703",1,1,698,3,3,2,"1273cfc",69,1
"714",0,1,508,1,3,2,"1273cfc",70,1
"723",1,1,274,2,2,2,"1273cfc",71,1
"733",0,1,356,5,1,2,"1273cfc",72,1
"743",1,1,448,5,5,2,"1273cfc",73,1
"753",0,1,493,6,1,2,"1273cfc",74,1
"763",1,1,539,1,1,2,"1273cfc",75,1
"773",0,1,419,4,1,2,"1273cfc",76,1
"783",1,1,617,6,6,2,"1273cfc",77,1
"216",1,1,642,2,2,3,"13d9a1d",1,1
"316",1,1,458,6,6,3,"13d9a1d",2,1
"416",1,0,336,1,3,3,"13d9a1d",3,1
"516",0,1,303,4,1,3,"13d9a1d",4,1
"616",1,0,507,5,1,3,"13d9a1d",5,1
"715",0,0,291,4,4,3,"13d9a1d",6,1
"84",0,0,346,1,1,3,"13d9a1d",7,1
"94",0,0,787,3,3,3,"13d9a1d",8,1
"104",1,0,269,1,2,3,"13d9a1d",9,1
"114",0,1,235,6,1,3,"13d9a1d",10,1
"124",1,1,275,5,5,3,"13d9a1d",11,1
"134",1,1,530,6,6,3,"13d9a1d",12,1
"144",0,1,206,4,1,3,"13d9a1d",13,1
"154",1,0,306,1,2,3,"13d9a1d",14,1
"164",0,0,474,5,5,3,"13d9a1d",15,1
"174",0,0,453,2,2,3,"13d9a1d",16,1
"184",0,1,521,1,6,3,"13d9a1d",17,1
"194",1,1,275,3,3,3,"13d9a1d",18,1
"204",0,1,328,5,1,3,"13d9a1d",19,1
"217",1,1,563,4,4,3,"13d9a1d",20,1
"224",1,0,423,1,3,3,"13d9a1d",21,1
"234",1,1,304,1,1,3,"13d9a1d",22,1
"244",1,1,369,2,2,3,"13d9a1d",23,1
"254",0,0,322,4,4,3,"13d9a1d",24,1
"264",0,1,353,1,6,3,"13d9a1d",25,1
"274",1,1,481,3,3,3,"13d9a1d",26,1
"284",1,0,279,1,2,3,"13d9a1d",27,1
"294",1,1,322,6,6,3,"13d9a1d",28,1
"304",0,0,435,1,1,3,"13d9a1d",29,1
"317",0,1,314,1,4,3,"13d9a1d",30,1
"324",1,1,303,5,5,3,"13d9a1d",31,1
"334",1,0,447,1,3,3,"13d9a1d",32,1
"344",0,1,237,1,5,3,"13d9a1d",33,1
"354",1,1,357,1,1,3,"13d9a1d",34,1
"364",1,1,99,2,2,3,"13d9a1d",35,1
"374",1,0,299,2,1,3,"13d9a1d",36,1
"384",0,1,280,1,4,3,"13d9a1d",37,1
"394",1,1,599,3,3,3,"13d9a1d",38,1
"404",1,0,317,1,3,3,"13d9a1d",39,1
"417",0,0,172,4,4,3,"13d9a1d",40,1
"424",1,1,302,6,6,3,"13d9a1d",41,1
"434",0,0,435,5,5,3,"13d9a1d",42,1
"444",0,1,273,6,1,3,"13d9a1d",43,1
